,zipcode,city,latitude,longitude
12963,20359,Hampuri Hamburg-Mitte,53.550278,9.994167
12964,20457,Hamburg Hamburg-Mitte,53.550278,9.994167
12965,20457,Hampuri Hamburg-Mitte,53.550278,9.994167
12966,20459,Hamburg Hamburg-Mitte,53.550278,9.994167
12967,20459,Hampuri Hamburg-Mitte,53.550278,9.994167
12968,20535,Hamburg Hamburg-Mitte,53.550278,9.994167
12969,20535,Hampuri Hamburg-Mitte,53.550278,9.994167
12970,20537,Hamburg Hamburg-Mitte,53.550278,9.994167
12971,20537,Hampuri Hamburg-Mitte,53.550278,9.994167
12972,20539,Hamburg Hamburg-Mitte,53.550278,9.994167
12973,20539,Hampuri Hamburg-Mitte,53.550278,9.994167
12974,21107,Hamburg Hamburg-Mitte,53.550278,9.994167
12975,21107,Hampuri Hamburg-Mitte,53.550278,9.994167
12976,21109,Hamburg Hamburg-Mitte,53.550278,9.994167
12977,21109,Hampuri Hamburg-Mitte,53.550278,9.994167
12978,21129,Hamburg Hamburg-Mitte,53.550278,9.994167
12979,21129,Hampuri Hamburg-Mitte,53.550278,9.994167
12980,22087,Hamburg Hamburg-Mitte,53.550278,9.994167
12981,22087,Hampuri Hamburg-Mitte,53.550278,9.994167
12982,22089,Hamburg Hamburg-Mitte,53.550278,9.994167
12983,22089,Hampuri Hamburg-Mitte,53.550278,9.994167
12984,22111,Hamburg Hamburg-Mitte,53.550278,9.994167
12985,22111,Hampuri Hamburg-Mitte,53.550278,9.994167
12986,22113,Hamburg Hamburg-Mitte,53.550278,9.994167
12987,22113,Hampuri Hamburg-Mitte,53.550278,9.994167
12988,22115,Hamburg Hamburg-Mitte,53.550278,9.994167
12989,22115,Hampuri Hamburg-Mitte,53.550278,9.994167
12990,22117,Hamburg Hamburg-Mitte,53.550278,9.994167
12991,22117,Hampuri Hamburg-Mitte,53.550278,9.994167
12992,22119,Hamburg Hamburg-Mitte,53.550278,9.994167
12993,22119,Hampuri Hamburg-Mitte,53.550278,9.994167
12994,22767,Hamburg Hamburg-Mitte,53.550278,9.994167
12995,22767,Hampuri Hamburg-Mitte,53.550278,9.994167
12996,22769,Hamburg Hamburg-Mitte,53.550278,9.994167
12997,22769,Hampuri Hamburg-Mitte,53.550278,9.994167
12998,27499,Hamburg Hamburg-Mitte,53.550278,9.994167
12999,27499,Hampuri Hamburg-Mitte,53.550278,9.994167
13000,54673,Dauwelshausen,50.0,6.18333
13001,64750,"Lützelbach, Odenwald",49.7883,9.07528
13002,98704,Wolfsberg Gräfinau-Angstedt,50.7056,10.9889
13003,77866,Rheinau (Baden),48.6667,7.93333
13004,24598,"Heidmühlen, Holstein",53.9552,10.07751
13005,19303,Dömitz Groß Schmölen,53.13456,11.3245899999999
13006,71299,Wimsheim,48.85,8.83333
13007,37691,Boffzen,51.7319297182521,9.448346746521
13008,17166,Hohen Demzin Görzhausen,53.70188,12.52139
13009,95500,"Heinersreuth, Kreis Bayreuth",49.9667,11.5333
13010,41372,Niederkrüchten,51.2,6.21667
13011,7368,Remptendorf Zschachenmühle,50.5333,11.65
13012,18299,Diekhof bei Laage Drölitz,53.85661,12.3917300000001
13013,18569,Schaprode Udars,54.51784,13.20881
13014,83349,"Palling, Oberbayern",48.000833,12.636948
13015,39343,Erxleben bei Haldensleben,52.21943,11.24188
13016,85625,"Baiern, Kreis Ebersberg, Oberbayern",47.95,11.9
13017,97258,Hemmersheim,49.5667,10.1
13018,18586,"Baabe, Ostseebad",54.36001,13.70401
13019,18190,Sanitz bei Rostock Klein Wehnendorf,54.05566,12.39391
13020,39606,Krevese,52.81201,11.6921199999999
13021,86498,Kettershausen,48.1833,10.2667
13022,31275,Lehrte bei Hannover,52.3751,9.97721999999999
13023,29473,Göhrde,53.1233118884421,10.846874111023
13024,14778,Beetzseeheide Ketzür,52.49422,12.63015
13025,76872,"Steinweiler, Pfalz",49.1211,8.14139
13026,88281,Schlier,47.7667,9.66667
13027,18516,"Süderholz, Vorpommern Dönnie",54.06435,13.03367
13028,14822,Mühlenfließ Niederwerbig,52.11229,12.78567
13029,64385,Reichelsheim (Odenwald),49.715,8.84306
13030,17121,Düvier,54.01691,13.06751
13031,99831,Creuzburg,51.05,10.25
13032,36466,Wiesenthal bei Bad Salzungen,50.7,10.1667
13033,54456,Tawern,49.6667,6.51667
13034,7554,Schwaara,50.9,12.1333
13035,54421,Hinzert-Pölert,49.7,6.9
13036,74706,Osterburken,49.4306,9.42389
13037,6721,"Goldschau bei Zeitz, Elster",51.0667,11.9
13038,4849,Nordsachsen Kossa,51.61665,12.68325
13039,7407,Remda-Teichel,50.7644,11.25
13040,17258,Feldberger Seenlandschaft Lüttenhagen,53.3391,13.4188
13041,18320,Ahrenshagen-Daskow Gruel,54.19765,12.57546
13042,86150,Augsburg,48.3667,10.8833
13043,86152,Augsburg,48.3667,10.8833
13044,86153,Augsburg,48.3667,10.8833
13045,86154,Augsburg,48.3667,10.8833
13046,86156,Augsburg,48.3667,10.8833
13047,86157,Augsburg,48.3667,10.8833
13048,86159,Augsburg,48.3667,10.8833
13049,86161,Augsburg,48.3667,10.8833
13050,86163,Augsburg,48.3667,10.8833
13051,86165,Augsburg,48.3667,10.8833
13052,86167,Augsburg,48.3667,10.8833
13053,86169,Augsburg,48.3667,10.8833
13054,86179,Augsburg,48.3667,10.8833
13055,86199,Augsburg,48.3667,10.8833
13056,21039,Börnsen,53.46926,10.28125
13057,87544,"Blaichach, Allgäu",47.5333,10.2667
13058,35114,Haina (Kloster),51.0278,8.96667
13059,17207,Gotthun,53.4170069247236,12.5900436401367
13060,83334,Inzell,47.7667,12.75
13061,86748,Marktoffingen,48.9333,10.4833
13062,1665,Käbschütztal,51.1484,13.3901
13063,24878,Lottorf,54.4512045326934,9.56915418802924
13064,73110,Hattenhofen (Württemberg),48.6667,9.56667
13065,23669,Timmendorfer Strand,53.99753,10.78062
13066,84097,Herrngiersdorf,48.8,12.0667
13067,9548,"Kurort Seiffen, Erzgebirge",50.65,13.45
13068,25856,Wobbenbüll,54.5232092065271,8.99351525305938
13069,67829,Schmittweiler bei Callbach,49.6833,7.7
13070,17391,Krien Stammersfelde,53.82056,13.42886
13071,66484,Althornbach,49.2,7.36667
13072,56593,Krunkel,50.5833,7.5
13073,6369,Glauzig,51.65435,11.9916701
13074,2826,"Görlitz, Neiße",51.15268,14.97056
13075,2827,"Görlitz, Neiße",51.15268,14.97056
13076,2828,"Görlitz, Neiße",51.15268,14.97056
13077,27333,Warpe,52.7404,9.10518
13078,60306,Frankfurt am Main,50.1167,8.68333
13079,60308,Frankfurt am Main,50.1167,8.68333
13080,60311,Frankfurt am Main,50.1167,8.68333
13081,60313,Frankfurt am Main,50.1167,8.68333
13082,60314,Frankfurt am Main,50.1167,8.68333
13083,60316,Frankfurt am Main,50.1167,8.68333
13084,60318,Frankfurt am Main,50.1167,8.68333
13085,60320,Frankfurt am Main,50.1167,8.68333
13086,60322,Frankfurt am Main,50.1167,8.68333
13087,60323,Frankfurt am Main,50.1167,8.68333
13088,60325,Frankfurt am Main,50.1167,8.68333
13089,60326,Frankfurt am Main,50.1167,8.68333
13090,60327,Frankfurt am Main,50.1167,8.68333
13091,60329,Frankfurt am Main,50.1167,8.68333
13092,60385,Frankfurt am Main,50.1167,8.68333
13093,60386,Frankfurt am Main,50.1167,8.68333
13094,60388,Frankfurt am Main,50.1167,8.68333
13095,60389,Frankfurt am Main,50.1167,8.68333
13096,60431,Frankfurt am Main,50.1167,8.68333
13097,60433,Frankfurt am Main,50.1167,8.68333
13098,60435,Frankfurt am Main,50.1167,8.68333
13099,60437,Frankfurt am Main,50.1167,8.68333
13100,60438,Frankfurt am Main,50.1167,8.68333
13101,60439,Frankfurt am Main,50.1167,8.68333
13102,60486,Frankfurt am Main,50.1167,8.68333
13103,60487,Frankfurt am Main,50.1167,8.68333
13104,60488,Frankfurt am Main,50.1167,8.68333
13105,60489,Frankfurt am Main,50.1167,8.68333
13106,60528,Frankfurt am Main,50.1167,8.68333
13107,60529,Frankfurt am Main,50.1167,8.68333
13108,60549,Frankfurt am Main,50.1167,8.68333
13109,60594,Frankfurt am Main,50.1167,8.68333
13110,60596,Frankfurt am Main,50.1167,8.68333
13111,60598,Frankfurt am Main,50.1167,8.68333
13112,60599,Frankfurt am Main,50.1167,8.68333
13113,60599,Frankfurt am Main,50.1167,8.68333
13114,65926,Frankfurt am Main,50.1167,8.68333
13115,65929,Frankfurt am Main,50.1167,8.68333
13116,65931,Frankfurt am Main,50.1167,8.68333
13117,65933,Frankfurt am Main,50.1167,8.68333
13118,65934,Frankfurt am Main,50.1167,8.68333
13119,65936,Frankfurt am Main,50.1167,8.68333
13120,79395,Neuenburg am Rhein,47.8167,7.56667
13121,19230,Bobzin bei Hagenow,53.47994,11.1469099999999
13122,18258,Bröbberow Groß Grenz,53.9590247584339,12.0484550476074
13123,56593,Güllesheim,50.6,7.51667
13124,18437,Stralsund Tribseer,54.327392578125,13.0706090927124
13125,74925,Epfenbach,49.3392,8.90778
13126,29593,Schwienau,53.0002582702164,10.450171661377
13127,9456,Annaberg-Buchholz,50.5667,13.0
13128,29399,Wahrenholz,52.61589,10.59843
13129,29599,Weste,53.05955,10.70327
13130,18574,Gustow Benz,54.293519,13.240879
13131,9350,Lichtenstein / Sachsen,50.75,12.65
13132,29358,Eicklingen,52.54862,10.1857199999999
13133,67685,Schwedelbach,49.5,7.6
13134,83364,Teisendorf Hörbering bei Neukirchen am Teisenberg,47.827621,12.778325
13135,39164,Bottmersdorf,52.03055,11.4305899999999
13136,97999,Igersheim,49.4944,9.81694
13137,18461,Weitenhagen bei Franzburg,54.2265770943408,12.7868619735718
13138,6888,Mochau bei Lutherstadt Wittenberg,51.92931,12.67425
13139,86974,Apfeldorf,47.9,10.9333
13140,88138,Weißensberg,47.5833,9.73333
13141,54341,Fell,49.7667,6.78333
13142,15328,Küstriner Vorland,52.5624,14.5728
13143,19399,Wendisch Waren,53.5760781198599,12.1284934814453
13144,23911,Harmsdorf bei Ratzeburg,53.70014,10.7261
13145,24885,Sieverstedt,54.6440025419994,9.47862766938221
13146,93343,Essing,48.9333,11.7833
13147,21514,Güster,53.53825,10.6808
13148,21526,Hohenhorn,53.47574,10.3663
13149,18209,Reddelich,54.08866,11.84945
13150,72186,Empfingen,48.4,8.71667
13151,86424,Dinkelscherben,48.35,10.5833
13152,27729,Holste,53.36679,8.83321000000001
13153,97259,Greußenheim,49.8167,9.76667
13154,56355,Winterwerb,50.2333,7.73333
13155,17440,Buggenhagen bei Wolgast Klotzow,53.8931,13.8348
13156,56341,"Kamp-Bornhofen, Rhein",50.2167,7.61667
13157,92696,Flossenbürg,49.7333,12.35
13158,14974,Ludwigsfelde Groß Schulzendorf,52.27468,13.34894
13159,71296,Heimsheim,48.8,8.85
13160,56242,Marienrachdorf,50.55,7.71667
13161,76889,Niederhorbach,49.1153,8.03417
13162,18528,Parchtitz,54.43765,13.39966
13163,99947,Bothenheilingen,51.1833,10.6167
13164,84079,"Bruckberg, Niederbayern",48.5333,12.0
13165,18465,Tribsees Rekentin,54.1078806895584,12.8332892711639
13166,56337,Eitelborn,50.3667,7.71667
13167,36460,Frauensee,50.8833,10.1333
13168,15324,Letschin Steintoch,52.6152253648536,14.3793039205932
13169,66996,"Hirschthal, Kreis Pirmasens",49.0333,7.75
13170,17495,Lühmannsdorf Jagdkrug,54.01571,13.65363
13171,21394,Südergellersen,53.2121,10.29509
13172,56346,"Sankt Goarshausen, Loreleystadt",50.15,7.73333
13173,17214,Alt Schwerin,53.5122598148507,12.3501346771241
13174,96142,Hollfeld,49.9386,11.2925
13175,24326,Ascheberg (Holstein),54.1508969608122,10.3449319704826
13176,18233,Biendorf bei Bad Doberan,54.07548,11.70216
13177,18230,Biendorf bei Bad Doberan,54.07548,11.70216
13178,37635,Lüererdissen am Ith,51.9522218143122,9.62542473022461
13179,76227,Karlsruhe (Baden) Hohenwettersbach,49.0047,8.38583
13180,76228,Karlsruhe (Baden) Hohenwettersbach,49.0047,8.38583
13181,98701,Herschdorf Herschdorf,50.6284738,11.0488909
13182,18249,Dreetz bei Bützow Zibühl,53.79466,11.9970900000001
13183,95682,"Brand, Oberpfalz",49.95,11.9
13184,17309,Pasewalk Pasewalk,53.50416,13.99631
13185,24407,"Stoltebüll Kragelund, Gemeinde Stoltebüll",54.685844,9.830303
13186,73453,Abtsgmünd,48.8833,10.0
13187,19322,"Breese bei Wittenberge, Prignitz",53.0045453301259,11.7905586242675
13188,48356,Nordwalde,52.08342,7.47720000000004
13189,99826,Berka vor dem Hainich,51.05,10.3833
13190,88356,Ostrach,47.95,9.38333
13191,67586,"Hillesheim, Rheinhessen",49.7764,8.25611
13192,24222,Schwentinental,54.2944438083405,10.2166636455983
13193,24223,Schwentinental,54.2944438083405,10.2166636455983
13194,19089,Wessin,53.57371,11.73251
13195,17440,Kröslin Freest,54.13464,13.7252100000001
13196,91743,Unterschwaningen,49.0833,10.6333
13197,72290,Loßburg,48.4,8.45
13198,8543,Pöhl im Vogtland,50.55,12.1833
13199,18569,Kluis Schweikvitz,54.4845167277866,13.344138431549
13200,88167,Gestratz,47.65,9.98333
13201,54531,Eckfeld,50.1167,6.85
13202,25850,Behrendorf bei Husum,54.5650983219065,9.22293841838838
13203,17309,Jatznick Waldeshöhe,53.56911,13.90409
13204,9477,Jöhstadt,50.5167,13.1
13205,1762,Hartmannsdorf-Reichenau,50.81551,13.5780099999999
13206,39326,Loitsche,52.29815,11.70041
13207,97342,Seinsheim,49.6333,10.2167
13208,54310,Menningen an der Sauer,49.8333,6.48333
13209,6308,"Mansfeld, Südharz",51.59797,11.45904
13210,6308,"Mansfeld, Südharz",51.5833,11.4667
13211,6343,"Mansfeld, Südharz",51.59797,11.45904
13212,6343,"Mansfeld, Südharz",51.5833,11.4667
13213,6348,"Mansfeld, Südharz",51.59797,11.45904
13214,6348,"Mansfeld, Südharz",51.5833,11.4667
13215,6308,"Mansfeld, Südharz",51.59797,11.45904
13216,6308,"Mansfeld, Südharz",51.5833,11.4667
13217,6348,"Mansfeld, Südharz",51.59797,11.45904
13218,6348,"Mansfeld, Südharz",51.5833,11.4667
13219,6308,Mansfeld,51.59797,11.45904
13220,6308,Mansfeld,51.5833,11.4667
13221,6343,Mansfeld,51.59797,11.45904
13222,6343,Mansfeld,51.5833,11.4667
13223,6348,Mansfeld,51.59797,11.45904
13224,6348,Mansfeld,51.5833,11.4667
13225,6308,Mansfeld,51.59797,11.45904
13226,6308,Mansfeld,51.5833,11.4667
13227,6348,Mansfeld,51.59797,11.45904
13228,6348,Mansfeld,51.5833,11.4667
13229,39167,Irxleben,52.16514,11.48543
13230,41569,Rommerskirchen,51.0333,6.68333
13231,54518,Altrich,49.95,6.91667
13232,63864,"Glattbach, Unterfranken",50.0,9.15
13233,56237,Deesen,50.5167,7.7
13234,7554,Kauern bei Gera,50.7167,12.0833
13235,18334,Bad Sülze Redderstorf,54.10315,12.62859
13236,6528,Sotterhausen,51.45535,11.39806
13237,17419,Korswandt,53.91199,14.13952
13238,89177,Börslingen,48.5333,10.0667
13239,25938,Dunsum,54.7314916852,8.4253262883
13240,99752,Bleicherode,51.44226,10.57237
13241,18519,Brandshagen,54.23977,13.17337
13242,92721,Störnstein,49.7333,12.2167
13243,54340,Riol,49.8,6.78333
13244,21717,Deinste,53.52661,9.44308
13245,16248,Parsteinsee,52.9334293347098,14.0499570846557
13246,8262,Morgenröthe-Rautenkranz,50.45,12.5167
13247,95685,"Falkenberg, Oberpfalz",49.8667,12.2333
13248,25560,Warringholz,54.079889,9.464331
13249,41179,Mönchengladbach Rheindahlen,51.2,6.43333
13250,91287,Plech,49.65,11.4667
13251,39524,Wust bei Schönhausen,52.55073,12.11419
13252,54646,"Bettingen, Eifel",49.95,6.4
13253,94491,Hengersberg bei Deggendorf,48.7737,13.0515
13254,7646,Meusebach,50.8167,11.7333
13255,83737,Irschenberg Hinterholz bei Wörnsmühl,47.789062,11.912969
13256,83739,Irschenberg Hinterholz bei Wörnsmühl,47.789062,11.912969
13257,32825,"Blomberg, Lippe",51.9433,9.0907
13258,23923,Roduchelstorf,53.82058,10.9825499999999
13259,4618,Ziegelheim,50.9259,12.5534
13260,17139,Remplin,53.75367,12.69726
13261,64407,Fränkisch-Crumbach,49.7461,8.85861
13262,9395,"Hormersdorf, Erzgebirge",50.6667,12.8833
13263,67459,Böhl-Iggelheim,49.3806,8.30389
13264,73776,Altbach (Württemberg),48.7333,9.38333
13265,73430,Aalen (Württemberg),48.8333,10.1
13266,73431,Aalen (Württemberg),48.8333,10.1
13267,73432,Aalen (Württemberg),48.8333,10.1
13268,73433,Aalen (Württemberg),48.8333,10.1
13269,73434,Aalen (Württemberg),48.8333,10.1
13270,89165,Dietenheim (Iller),48.2167,10.0667
13271,56357,"Reitzenhain, Taunus",50.15,7.78333
13272,54338,"Schweich, Mosel",49.8167,6.75
13273,7422,Saalfelder Höhe Reschwitz,50.6137,11.3059
13274,54597,Kleinlangenfeld,50.2667,6.48333
13275,4924,Uebigau-Wahrenbrück Prestewitz,51.54498,13.4223
13276,54518,Gladbach bei Wittlich,49.9333,6.76667
13277,54636,"Eßlingen, Eifel",49.9167,6.53333
13278,18314,Kenz-Küstrow Kenz,54.32793,12.73631
13279,97855,Triefenstein,49.8006,9.60674
13280,2923,Hähnichen Sandschenke,51.33483,14.81166
13281,97228,"Rottendorf, Unterfranken",49.8,10.0333
13282,91358,"Pinzberg Steingraben bei Forchheim, Oberfranken",49.6884,11.1412
13283,53520,Dümpelfeld,50.4333,6.95
13284,24568,Winsen bei Neumünster,53.83009,10.01116
13285,34576,Homberg (Efze),51.0333,9.4
13286,18569,"Neuenkirchen, Rügen Grubnow",54.55301,13.34559
13287,14806,Belzig Fredersdorf bei Belzig,52.18811,12.63761
13288,83256,Chiemsee,47.8667,12.4167
13289,54487,Wintrich,49.8833,6.95
13290,67127,Rödersheim-Gronau,49.43,8.26139
13291,52393,Hürtgenwald,50.7167,6.36667
13292,75392,Deckenpfronn,48.65,8.81667
13293,54675,"Mettendorf, Eifel",49.95,6.33333
13294,17398,Neu Kosenow Alt Kosenow,53.79639,13.76967
13295,57612,"Birnbach, Westerwald",50.7,7.58333
13296,39343,Hakenstedt,52.1812,11.26394
13297,93359,"Wildenberg, Hallertau",48.7333,11.9167
13298,65582,Diez,50.3667,8.01667
13299,89551,Königsbronn (Württemberg),48.7333,10.1167
13300,34471,Volkmarsen,51.40746,9.11826999999994
13301,66787,Wadgassen,49.2667,6.78333
13302,84435,"Lengdorf, Oberbayern",48.2667,12.05
13303,76297,Stutensee,49.0967,8.48958
13304,8209,Auerbach / Vogtland,50.5167,12.4
13305,17291,Nordwestuckermark Parmen-Weggun,53.35213,13.58208
13306,67822,"Winterborn, Pfalz",49.75,7.86667
13307,25524,Breitenburg,53.905752,9.568923
13308,83229,Aschau im Chiemgau,47.7667,12.3167
13309,14806,Belzig Neschholz,52.1521512187254,12.6955542010498
13310,26529,Osteel,53.5405,7.25306
13311,56867,Briedel,50.0167,7.15
13312,92554,Thanstein,49.3802,12.4703
13313,8318,"Eibenstock Blauenthal, Stadt Eibenstock",50.5167,12.6
13314,39291,Küsel,52.22779,12.07379
13315,65321,Heidenrod,50.1649,7.95351
13316,56291,"Kisselbach, Hunsrück",50.05,7.61667
13317,24640,Hasenmoor,53.89977,9.97926
13318,30853,"Langenhagen, Hannover",52.4480121821382,9.74497890472412
13319,30851,"Langenhagen, Hannover",52.4480121821382,9.74497890472412
13320,30855,"Langenhagen, Hannover",52.4480121821382,9.74497890472412
13321,24367,Osterby bei Eckernförde,54.4543533813167,9.7543031265459
13322,92539,Schönsee,49.5167,12.55
13323,76857,"Wernersberg, Pfalz",49.1833,7.93333
13324,99734,"Nordhausen, Thüringen",51.49947,10.7909
13325,56761,"Hambuch, Eifel",50.2333,7.18333
13326,99887,Petriroda,50.8667,10.7
13327,96487,Dörfles-Esbach,50.2833,11.0
13328,18461,Richtenberg,54.20239,12.8945
13329,19348,Perleberg,53.07457,11.85594
13330,57583,Mörlen,50.7,7.88333
13331,73499,Wört (Württemberg),49.0333,10.2667
13332,66894,"Krähenberg, Pfalz",49.3333,7.46667
13333,75365,Calw,48.7167,8.73333
13334,74541,Vellberg,49.0861,9.88056
13335,16775,Gransee Neulögow,53.05991,13.13779
13336,19089,Bülow bei Schwerin,53.59252,11.7681
13337,72144,Dußlingen,48.45,9.05
13338,55767,Rötsweiler-Nockenthal,49.7167,7.26667
13339,33813,Oerlinghausen,51.95201,8.66334000000006
13340,97453,Schonungen,50.0513,10.3022
13341,17348,Mildenitz,53.4731,13.64085
13342,71577,Großerlach,49.05,9.51667
13343,55776,"Rohrbach, Nahe",49.5833,7.26667
13344,19069,Lübstorf,53.72547,11.41508
13345,97633,Aubstadt,50.3333,10.4333
13346,29690,Grethem,52.72711,9.57514
13347,54298,Orenhofen,49.9,6.65
13348,25938,Oevenum,54.7101223336,8.53081131037
13349,68229,Mannheim Friedrichsfeld,49.44,8.5763889
13350,79353,Bahlingen am Kaiserstuhl,48.1167,7.73333
13351,56357,Niederbachheim,50.25,7.76667
13352,14827,Wiesenburg / Mark,52.1145696478648,12.4569624490738
13353,7980,Neumühle / Elster,50.7,12.1667
13354,99762,Herrmannsacker,51.54504,10.8776800000001
13355,4928,Plessa,51.4677426509562,13.6213348571778
13356,29459,Clenze,52.9474,10.9295
13357,18513,Glewitz bei Grimmen,54.01957,12.92929
13358,4552,Borna bei Leipzig,51.1167,12.5
13359,54570,Hohenfels-Essingen,50.25,6.73333
13360,61130,"Nidderau, Hessen",50.25,8.9
13361,39606,Flessau,52.75984,11.67048
13362,29348,"Scharnhorst, Kreis Celle",52.72452,10.27332
13363,49762,Renkenberge,52.90963,7.37657000000002
13364,37308,"Geismar, Eichsfeld Döringsdorf",51.2163140933337,10.1639534179687
13365,83377,"Vachendorf, Kreis Traunstein, Oberbayern Lug, Oberbayern",47.846159,12.562674
13366,18258,Wiendorf bei Bützow,53.94831,12.15149
13367,17291,Grünow bei Prenzlau Damme bei Prenzlau,53.29599,14.01573
13368,99887,Hohenkirchen bei Gotha,50.85,10.7
13369,17219,Möllenhagen,53.5204425354277,12.9221420104982
13370,99428,Bechstedtstraß,50.95,11.2
13371,54529,Spangdahlem,49.9833,6.68333
13372,65207,"Wiesbaden Medenbach, Taunus",50.1067079,8.3383656
13373,17406,Usedom Gneventhin,53.86281,13.86058
13374,26632,"Ihlow, Ostfriesland",53.4102,7.40293
13375,6667,Pretzsch bei Weißenfels,51.0833,11.95
13376,7318,Arnsgereuth,50.6167,11.3167
13377,33129,Delbrück,51.76562,8.56114000000002
13378,23847,"Steinhorst, Kreis Herzogtum Lauenburg",53.72058,10.48532
13379,57610,Ingelbach,50.6833,7.7
13380,57612,Ingelbach,50.6833,7.7
13381,87662,"Kaltental, Schwaben",47.9,10.75
13382,82346,Andechs,47.9833,11.1833
13383,86745,Hohenaltheim,48.7833,10.5333
13384,83346,Bergen im Chiemgau,47.8167,12.6
13385,17498,Dargelin Alt Negentin,53.99702,13.33962
13386,18299,Laage Klein Lantow,53.94146,12.3174300000001
13387,35759,Driedorf,50.6333,8.18333
13388,85135,"Titting, Oberbayern",49.0,11.2167
13389,99439,"Krautheim bei Weimar, Thüringen",51.0833,11.3
13390,39356,Walbeck bei Haldensleben,52.27912,11.06214
13391,6632,Balgstädt,51.2055967387154,11.732956677246
13392,76477,Elchesheim-Illingen,48.9333,8.21667
13393,27305,Engeln bei Bruchhausen-Vilsen,52.79121,8.91912000000002
13394,54457,Wincheringen,49.6167,6.43333
13395,67707,Schopp,49.35,7.68333
13396,67304,Eisenberg (Pfalz),49.5658,8.07
13397,22949,Ammersbek,53.69804,10.18371
13398,56729,Münk,50.3,7.03333
13399,72365,Ratshausen,48.2,8.8
13400,59379,Selm,51.69544,7.46762999999999
13401,19374,Groß Niendorf bei Parchim,53.59257,11.85185
13402,6333,Wiederstedt,51.6656352834876,11.5255752380372
13403,68167,Mannheim Wohlgelegen,49.4883,8.46472
13404,17406,Usedom Usedom,53.87329,13.92043
13405,82279,Eching am Ammersee,48.0833,11.1167
13406,31655,Stadthagen,52.3137,9.21318
13407,55758,Oberhosenbach,49.8167,7.33333
13408,56843,Starkenburg,49.9667,7.13333
13409,2736,Oppach,51.05799,14.5035399999999
13410,23923,Niendorf bei Schönberg,53.81031,10.89585
13411,76831,Impflingen,49.1622,8.11306
13412,18569,Ummanz,54.47043,13.16448
13413,39104,Magdeburg,52.13196,11.62658
13414,39106,Magdeburg,52.13196,11.62658
13415,39108,Magdeburg,52.13196,11.62658
13416,39110,Magdeburg,52.13196,11.62658
13417,39112,Magdeburg,52.13196,11.62658
13418,39114,Magdeburg,52.13196,11.62658
13419,39116,Magdeburg,52.13196,11.62658
13420,39118,Magdeburg,52.13196,11.62658
13421,39120,Magdeburg,52.13196,11.62658
13422,39122,Magdeburg,52.13196,11.62658
13423,39124,Magdeburg,52.13196,11.62658
13424,39126,Magdeburg,52.13196,11.62658
13425,39128,Magdeburg,52.13196,11.62658
13426,39130,Magdeburg,52.13196,11.62658
13427,54411,Rorodt,49.7667,7.05
13428,39365,Eilsleben,52.14795,11.22031
13429,90616,Neuhof an der Zenn,49.4667,10.65
13430,2736,Beiersdorf bei Löbau,51.07554,14.5414000000001
13431,63619,Bad Orb,50.2279,9.3478
13432,97828,Marktheidenfeld,49.8442,9.60389
13433,74363,Güglingen,49.0697,8.99444
13434,65812,Bad Soden am Taunus,50.1333,8.5
13435,38889,"Hüttenrode bei Blankenburg, Harz",51.76975,10.90547
13436,56281,Emmelshausen,50.15,7.56667
13437,97729,Ramsthal,50.1333,10.0667
13438,39638,Zobbenitz,52.4054,11.36778
13439,67686,"Mackenbach, Kreis Kaiserslautern",49.4667,7.58333
13440,14728,Gollenberg (Kreis Havelland),52.75291,12.3759700000001
13441,85117,Eitensheim,48.8167,11.3167
13442,66887,Rathsweiler,49.6,7.46667
13443,56132,Nievern,50.3333,7.68333
13444,17213,"Malchow, Mecklenburg",53.48033759545,12.4233436401367
13445,8328,Stützengrün,50.5333,12.5333
13446,39606,Schorstedt,52.71007,11.6567700000001
13447,68723,Oftersheim,49.3653,8.58306
13448,25885,Ahrenviölfeld,54.5336026278284,9.27625897525977
13449,4509,Neukyhna,51.515138,12.259441
13450,32816,Schieder-Schwalenberg,51.89829,9.16908000000001
13451,78567,Fridingen an der Donau,48.0167,8.93333
13452,25563,Quarnstedt bei Wrist,53.953826,9.784869
13453,55288,"Udenheim, Rheinhessen",49.8647,8.17167
13454,55596,Oberstreit,49.8,7.7
13455,75447,Sternenfels,49.0514,8.85083
13456,1920,Oßling,51.35985,14.1655499999999
13457,7381,Langenorla,50.7333,11.5833
13458,86869,Oberostendorf,47.9333,10.75
13459,14974,Ludwigsfelde Löwenbruch,52.29265,13.31914
13460,15938,Drahnsdorf Drahnsdorf,51.9166,13.582929
13461,21279,"Appel, Nordheide",53.39063,9.74374999999998
13462,8237,"Steinberg, Vogtland",50.5389,12.4778
13463,54472,Monzelfeld,49.9,7.06667
13464,84564,Oberbergkirchen,48.3,12.3833
13465,65843,Sulzbach (Taunus),50.1333,8.53333
13466,74257,Untereisesheim,49.2111,9.20194
13467,17111,Sarow,53.79493,13.1031800000001
13468,73560,Böbingen an der Rems,48.8167,9.91667
13469,89608,Griesingen,48.2667,9.78333
13470,58579,Schalksmühle,51.24289,7.52367000000004
13471,25709,Kaiser-Wilhelm-Koog,53.9428755189547,8.92646599405083
13472,73269,Hochdorf bei Plochingen,48.7,9.46667
13473,99880,Fröttstädt,50.9333,10.5833
13474,99441,Umpferstedt,50.9833,11.4167
13475,39624,Meßdorf,52.71975,11.55589
13476,37603,Holzminden,51.82612,9.46006
